user_id,viewed_at,view_type,schedule_id,watched_seconds
29343,2021-02-14 18:38:13,Live,4910,1140.0
33003,2020-12-27 20:18:20,Replay,1394,1380.0
3774,2021-03-17 21:38:44,Replay,4541,81.0
20700,2020-11-04 11:28:59,Replay,47,480.0
6598,2021-03-29 19:57:25,Replay,4083,547.0
23559,2021-04-14 20:56:53,Replay,4112,2606.885699543822
32,2020-12-19 01:13:42,Replay,728,900.0
7336,2020-12-25 14:25:24,Replay,4427,2700.0
27428,2021-05-03 10:57:56,Replay,1676,2700.0
7792,2021-02-13 14:09:59,Replay,3189,1555.0
9726,2020-09-13 17:21:24,Replay,243,120.0
34544,2021-02-08 21:53:13,Replay,3921,1910.0
4156,2020-08-20 20:42:12,Replay,334,1713.3992931619819
23000,2021-03-14 19:43:36,Replay,4540,2625.1511642726387
9083,2020-09-15 19:59:48,Live,1857,900.0
7340,2021-03-18 13:55:50,Replay,88,124.0
12595,2020-11-02 21:54:31,Replay,46,300.0
3136,2020-10-09 18:44:53,Live,693,2700.0
3774,2021-05-12 21:07:33,Replay,4882,187.20000000000002
4664,2021-01-13 20:08:58,Replay,2017,2227.0
27165,2020-11-06 19:18:44,Replay,1658,1512.0
24626,2021-01-19 21:26:16,Replay,3483,2700.0
9523,2021-03-17 17:29:10,Live,4184,1680.0
4232,2020-11-25 15:34:31,Replay,658,300.0
9620,2021-02-22 20:10:31,Replay,3483,1323.6910126722585
18520,2021-01-14 18:06:25,Replay,2017,249.0
3136,2021-01-28 20:07:58,Replay,4587,1800.0
8033,2021-05-17 19:33:42,Replay,4882,775.8232373858045
13191,2021-02-21 11:58:00,Live,3357,927.5
4208,2020-08-31 12:28:29,Replay,359,1788.1426607225878
6859,2021-01-28 16:15:02,Replay,3483,1116.0
19834,2020-10-26 08:59:51,Live,2580,1740.0
120,2021-04-15 13:51:12,Replay,3606,1719.7134147061752
8033,2020-10-11 12:49:00,Replay,1118,2700.0
4156,2021-03-01 08:58:39,Replay,3623,1800.0
4232,2020-11-14 12:38:39,Replay,3172,60.0
3536,2021-05-05 07:59:25,Replay,5580,2100.0
33888,2021-05-10 09:13:51,Replay,1498,1.0
32048,2020-12-02 12:49:07,Replay,206,1740.0
8299,2020-09-08 11:55:23,Replay,1064,180.0
33579,2021-02-04 11:26:02,Replay,324,1620.0
24383,2021-05-15 09:04:48,Replay,2492,2460.0
32419,2021-04-08 09:45:38,Replay,5361,1079.0
33717,2021-04-14 14:00:35,Replay,4497,117.6
29584,2021-05-23 19:48:42,Replay,3935,328.0
6834,2020-09-13 21:38:55,Replay,334,972.0
24368,2021-03-27 19:29:51,Replay,5133,2105.0
30541,2020-11-25 19:28:06,Replay,206,1680.0
35258,2021-03-18 21:29:16,Live,5061,1440.0
9523,2021-01-29 20:44:53,Live,4840,780.0
7281,2020-12-28 20:45:50,Replay,3349,463.79999999999995
8056,2021-02-08 13:20:47,Replay,3189,480.0
10495,2021-04-14 14:22:35,Replay,4497,2700.0
68,2020-12-28 19:56:30,Replay,3349,2610.746234781986
12772,2020-12-20 13:42:58,Replay,1210,2673.52671615248
27252,2020-12-19 01:12:04,Replay,3414,2340.0
10789,2020-10-18 16:21:42,Replay,2052,60.0
15884,2021-01-17 11:05:14,Replay,3483,2700.0
14470,2020-10-27 19:14:45,Live,46,2700.0
24389,2021-01-09 19:31:33,Replay,831,150.0
3792,2020-12-10 21:24:11,Replay,3518,1620.0
17146,2021-03-29 20:42:32,Replay,4795,2566.0
27448,2021-02-24 08:30:46,Replay,3974,1735.0
23000,2020-12-06 18:23:38,Replay,1151,2640.0
8434,2021-02-21 00:46:32,Replay,4795,179.0
120,2021-02-02 16:04:20,Replay,4697,582.0
4376,2020-10-17 17:46:22,Replay,417,360.0
29624,2020-12-19 19:42:36,Replay,2867,1740.0
4208,2020-10-02 11:56:11,Replay,198,1740.0
4449,2020-11-30 11:18:16,Live,3231,180.0
20843,2021-03-02 21:00:05,Replay,4795,2577.16653693919
26942,2021-04-12 11:19:27,Replay,5081,835.1999999999999
32107,2021-03-11 13:23:08,Live,4984,240.0
8719,2021-04-14 21:44:43,Live,5170,2700.0
4232,2020-10-16 19:15:01,Replay,518,1740.0
23000,2021-04-08 11:24:55,Replay,3485,396.0
4434,2021-05-10 06:50:33,Replay,5255,1440.0
4232,2020-12-16 13:15:13,Live,3500,60.0
9718,2021-03-03 21:31:46,Replay,4491,1620.0
30259,2021-05-03 17:23:49,Replay,5566,179.0
12772,2020-11-26 15:08:50,Replay,1790,2458.6300242288835
23000,2021-04-19 18:05:49,Replay,3485,2700.0
32238,2021-03-04 21:29:10,Live,5059,960.0
3891,2021-01-09 15:23:17,Live,831,36.0
16104,2021-05-07 18:44:15,Replay,3933,1922.4156817211651
3236,2021-03-06 13:32:36,Replay,5059,1740.0
32952,2021-03-11 09:44:03,Live,3627,468.0
28636,2021-05-25 17:41:11,Live,5275,60.0
205,2021-01-03 12:33:47,Replay,210,120.0
7281,2021-01-26 21:24:38,Replay,3919,1904.9376754356565
28636,2020-11-21 22:13:12,Replay,1535,120.0
8304,2020-12-31 13:29:53,Live,428,1380.0
32063,2021-04-15 09:44:16,Replay,4878,1620.0
4376,2021-03-12 18:43:22,Replay,4984,435.0
31952,2021-02-01 21:09:13,Replay,3354,80.39999999999999
9254,2021-02-26 19:17:45,Replay,2286,1585.0
29784,2021-02-22 13:13:13,Replay,4405,1678.0
10086,2021-01-18 14:47:40,Replay,57,1320.0
16232,2021-04-17 10:15:24,Replay,5431,920.0
7744,2021-02-11 20:11:12,Replay,4488,1609.2
7744,2021-03-09 18:37:05,Live,5284,93.60000000000001
9669,2020-11-17 20:03:02,Live,49,1980.0
7744,2021-04-26 20:29:32,Live,5459,1620.0
19977,2020-11-05 21:15:25,Replay,1960,360.0
18520,2021-01-28 20:14:42,Replay,4075,2151.0
10086,2020-12-22 19:16:04,Replay,2062,840.0
26338,2020-11-26 20:39:13,Replay,3432,1740.0
29441,2021-03-28 21:00:08,Replay,4645,1714.0
34528,2021-03-01 19:19:05,Replay,4079,60.0
32816,2021-02-12 19:19:00,Replay,3597,12.5
33482,2021-05-05 19:35:32,Replay,5431,1680.0
2973,2021-02-10 20:21:07,Replay,4488,2627.3936522281547
4745,2021-02-25 18:58:28,Replay,2673,1800.0
5028,2020-09-26 10:05:10,Replay,358,1644.9821083441088
30922,2021-02-09 19:39:53,Live,4077,30.0
10086,2021-04-28 17:10:44,Replay,5551,8.0
29338,2020-11-27 21:29:54,Replay,3002,1800.0
22678,2021-04-09 15:48:46,Replay,3249,1728.0
16103,2020-10-31 12:04:08,Replay,2103,1584.0
3136,2020-09-28 17:24:57,Replay,512,1740.0
9560,2020-11-08 12:00:24,Replay,420,1740.0
17043,2021-02-01 10:59:28,Live,3188,2530.0
8858,2020-09-08 07:44:07,Replay,838,1620.0
31402,2020-12-04 16:19:32,Replay,2012,780.0
8825,2021-01-09 14:32:48,Replay,3503,60.0
3136,2020-09-03 13:12:52,Replay,142,1800.0
31920,2021-02-09 22:11:25,Replay,4077,330.0
10,2021-03-22 13:02:50,Replay,215,32.0
3136,2021-03-10 14:45:19,Replay,4081,2695.9766368533706
9494,2021-01-09 18:30:40,Replay,3482,2700.0
21409,2020-12-31 01:36:02,Replay,3560,108.0
3136,2020-12-21 19:44:14,Live,1154,2700.0
7581,2020-10-16 23:10:59,Replay,2858,480.0
9509,2020-09-15 18:06:36,Replay,1011,180.0
8858,2020-10-27 13:21:15,Replay,844,1080.0
3684,2020-09-24 09:14:03,Live,364,1780.3207799954664
4821,2020-08-24 10:44:49,Live,1011,2700.0
23673,2021-03-11 12:56:02,Replay,4081,1500.0
24559,2020-11-07 15:26:20,Replay,647,1800.0
35164,2021-04-11 13:14:16,Live,5007,1800.0
3136,2020-09-02 14:15:11,Replay,142,1740.0
23000,2021-01-22 19:44:26,Live,3886,2700.0
9494,2020-11-08 11:55:53,Replay,822,1620.0
9083,2020-12-21 19:44:21,Live,1154,2700.0
4664,2021-01-25 10:53:12,Replay,4451,2422.0
23815,2020-11-07 18:55:39,Replay,822,2100.0
3136,2021-04-13 19:09:44,Replay,5230,2400.0
13909,2021-02-02 20:16:53,Replay,4431,2664.630346094058
6660,2021-05-19 19:38:38,Replay,5551,2700.0
35814,2021-03-30 19:22:12,Replay,3837,24.0
26488,2021-02-09 20:14:43,Live,4077,1350.0
3418,2021-01-05 10:43:55,Replay,1793,1620.0
7889,2020-10-13 13:14:38,Live,1314,2640.0
33715,2021-02-05 21:18:02,Replay,4303,2674.0
8920,2021-05-05 14:30:49,Replay,5551,2580.0
11585,2021-01-31 13:04:22,Replay,4664,2700.0
36027,2021-04-05 11:44:04,Live,3249,1620.0
8565,2020-08-24 17:31:30,Replay,1011,360.0
120,2021-03-23 18:00:16,Replay,5360,2700.0
34599,2021-05-16 17:35:05,Replay,2012,2640.0
18509,2020-11-01 12:23:01,Replay,2103,288.0
6155,2020-11-22 16:30:37,Replay,692,120.0
36038,2021-05-18 17:37:55,Replay,2012,2078.0
144,2020-08-24 22:29:55,Replay,1011,60.0
7954,2020-12-21 19:44:31,Live,1154,2640.0
12595,2021-01-26 23:23:04,Replay,3886,798.0
18983,2020-11-01 10:12:51,Replay,2103,108.0
68,2021-03-23 15:36:12,Live,5360,360.0
16760,2021-01-07 19:19:38,Replay,3482,1140.0
30784,2020-11-21 16:05:00,Replay,1503,60.0
7954,2021-04-22 20:49:19,Replay,4139,1740.0
34981,2021-04-18 14:47:11,Replay,3234,130.0
28932,2020-12-30 19:56:47,Replay,3560,1008.0
24002,2021-03-27 21:36:04,Replay,3837,2678.0
10334,2021-05-25 12:39:37,Live,5236,2400.0
12644,2020-12-23 19:53:29,Replay,396,1740.0
4442,2020-12-21 19:03:27,Live,1154,180.0
11090,2020-10-22 18:14:33,Replay,1911,3600.0
23679,2020-11-05 13:12:44,Replay,2103,2700.0
8532,2021-03-23 15:44:33,Live,5360,2160.0
17603,2021-03-24 14:42:59,Replay,5316,1680.0
8,2021-01-18 13:44:40,Live,3550,2580.0
15241,2020-11-03 18:37:54,Replay,532,1020.0
13026,2020-12-13 18:19:04,Live,3526,180.0
8,2021-04-29 12:28:21,Replay,4190,1791.0
27214,2021-04-08 19:55:57,Replay,4570,2700.0
11034,2021-02-21 11:14:08,Live,3858,1800.0
8,2020-09-12 11:59:02,Live,764,2640.0
33150,2021-03-28 08:27:29,Replay,5306,1800.0
29520,2021-01-04 11:04:33,Replay,3526,30.0
8945,2020-10-23 18:00:20,Replay,1662,1008.0
8873,2020-12-01 23:28:05,Replay,348,1800.0
34164,2021-04-06 19:27:15,Replay,5405,8.0
10417,2021-01-17 09:49:56,Replay,656,1636.6636457831432
14037,2020-12-16 21:00:15,Replay,261,2700.0
33741,2021-02-21 13:51:53,Replay,3858,1697.1920404740004
33025,2021-04-28 16:29:42,Live,4190,1740.0
10085,2021-04-18 10:59:17,Live,5550,2700.0
8002,2021-04-12 17:16:55,Replay,3250,1603.0
19241,2021-01-05 14:38:50,Replay,1181,1640.7304657280786
6598,2021-03-23 20:46:39,Replay,5306,900.0
34593,2021-02-15 11:48:32,Replay,4959,1703.7311502926214
4019,2021-02-01 22:54:01,Replay,3064,1756.0
32451,2020-11-26 09:43:28,Live,348,1800.0
8858,2021-05-25 13:40:35,Replay,1129,1594.379519499944
3136,2020-11-10 19:20:30,Replay,3107,756.0
11611,2020-12-25 20:37:59,Replay,654,900.0
23860,2021-03-26 20:33:10,Replay,3185,220.0
8858,2021-04-07 16:21:44,Replay,2203,1728.0
26530,2020-11-04 14:50:02,Replay,870,144.0
4912,2021-02-07 12:29:39,Live,3355,2700.0
26942,2021-02-24 20:53:23,Replay,5016,2383.0
1635,2021-02-14 13:54:57,Replay,4304,715.0
14469,2021-01-12 21:01:34,Replay,3185,1258.0
8858,2021-02-16 13:17:19,Replay,2207,1512.0
21091,2020-10-26 10:02:12,Replay,870,2700.0
16230,2020-11-19 20:44:57,Live,2058,2640.0
35598,2021-05-18 19:01:21,Replay,3636,1036.8
35749,2021-05-06 14:31:30,Replay,5272,2602.726405553723
4882,2021-03-29 22:26:57,Replay,3513,18.0
14781,2021-03-28 12:26:49,Replay,5289,2700.0
25025,2021-03-11 10:29:02,Live,3601,1044.0
14134,2021-02-19 14:07:24,Replay,4230,2526.0
24368,2021-04-15 22:41:44,Replay,5457,2499.585363438112
31871,2021-05-07 19:15:50,Replay,5272,2687.0
4882,2021-03-11 10:13:27,Replay,3513,36.0
16232,2021-05-04 09:15:46,Replay,3985,1740.0
8033,2020-12-20 20:33:33,Replay,2961,1800.0
23159,2020-11-03 19:06:38,Replay,3106,108.0
33151,2021-03-14 13:02:14,Replay,1170,1800.0
19241,2021-01-04 15:16:35,Replay,3184,1973.0
10782,2020-12-06 18:00:29,Live,3513,30.0
22491,2020-10-31 18:52:19,Replay,3051,10.799999999999999
17159,2020-12-06 19:28:02,Replay,1176,1740.0
32129,2021-03-01 10:57:10,Live,3192,2700.0
30658,2021-01-17 19:50:50,Replay,380,1054.2
11058,2020-11-30 20:29:20,Live,1176,1800.0
23248,2020-11-18 17:47:40,Replay,2998,1080.0
26044,2020-11-01 17:51:08,Live,3086,870.0
14469,2020-12-20 20:32:59,Replay,2961,1500.0
35417,2021-02-13 11:02:43,Replay,3513,1326.0
30658,2021-05-11 19:13:18,Replay,3626,10.0
30856,2020-12-18 19:25:20,Replay,2961,1790.6825951957353
34406,2021-02-03 21:05:59,Live,4588,240.0
8971,2020-12-04 22:20:12,Replay,3086,120.0
24732,2020-12-02 13:24:40,Replay,51,120.0
9726,2020-09-13 17:27:49,Replay,864,36.0
13779,2020-10-23 21:34:45,Replay,3051,2483.345512574766
9536,2021-03-13 12:15:07,Replay,3601,1067.233495921531
16760,2021-03-01 20:16:51,Replay,3192,2700.0
15,2020-11-01 17:59:07,Live,3086,3600.0
9673,2020-12-22 20:29:40,Replay,2961,1620.0
4664,2021-05-10 09:44:16,Replay,5295,2700.0
16594,2021-05-03 10:40:40,Replay,1396,1427.0
6343,2021-05-04 19:34:14,Replay,5272,1439.0
9726,2020-09-13 17:39:56,Replay,864,36.0
4592,2020-12-04 10:35:03,Replay,3051,399.59999999999997
8985,2020-11-20 20:49:32,Replay,347,1724.3532840484947
4376,2021-02-05 07:19:24,Replay,4588,1800.0
8372,2021-03-02 00:11:12,Replay,4960,1054.0
30238,2020-12-14 12:34:29,Replay,1767,792.0
4376,2020-12-06 18:11:21,Live,3513,360.0
14425,2021-01-15 09:06:31,Replay,380,167.5
30567,2020-12-02 20:05:25,Replay,51,300.0
3839,2020-12-06 20:33:23,Replay,3513,1080.0
13419,2021-02-22 20:06:21,Replay,4715,609.0
28632,2021-04-20 12:15:26,Replay,3601,1009.1999999999999
9478,2020-09-21 18:31:38,Replay,2194,1140.0
30736,2021-01-11 19:56:35,Replay,1170,1440.0
3434,2020-11-21 19:29:00,Replay,347,1080.0
4449,2020-09-24 20:44:09,Live,1522,2460.0
19901,2021-02-07 18:46:11,Replay,2874,60.0
23122,2021-05-07 08:50:16,Replay,3601,1005.5999999999999
9205,2020-12-06 18:22:42,Live,3513,690.0
8933,2021-01-18 08:00:03,Replay,380,1.7999999999999998
29808,2021-02-01 13:48:30,Replay,4704,210.0
33716,2021-03-08 19:44:09,Live,3951,2700.0
26292,2020-11-29 10:32:31,Replay,1536,300.0
35526,2021-05-13 20:18:03,Replay,3161,1754.4359838994872
29671,2021-03-05 18:44:13,Live,4812,2640.0
12577,2020-12-29 19:33:57,Replay,3480,2647.7323347200445
10651,2021-01-19 10:51:58,Replay,3563,1080.0
21249,2021-01-11 21:46:27,Replay,731,2640.0
26833,2020-11-23 18:42:44,Replay,3166,432.0
10507,2020-10-15 12:28:31,Replay,226,1500.0
36218,2021-04-27 18:00:10,Replay,3982,1773.0
5717,2021-05-27 12:09:33,Replay,5257,2005.0
14700,2020-10-21 12:30:55,Live,149,60.0
14230,2020-11-09 20:18:47,Replay,1173,60.0
15009,2021-04-28 17:12:55,Replay,4239,2640.0
28939,2021-01-29 13:54:35,Replay,4227,2580.0
14247,2020-10-29 09:28:58,Live,369,1044.0
9062,2021-01-02 20:05:33,Replay,1084,1700.2901005911735
8532,2021-04-20 12:39:56,Live,5231,2400.0
36021,2021-04-22 21:40:34,Replay,4113,2700.0
24368,2021-03-26 20:11:44,Replay,354,1800.0
25294,2020-11-11 11:07:32,Replay,1318,2160.0
32976,2021-02-15 19:44:16,Live,3948,2580.0
9761,2020-08-28 07:24:05,Replay,245,2460.0
34643,2021-05-13 17:29:44,Replay,3986,1772.216599165675
4232,2020-12-17 11:44:34,Live,3479,2442.64516756367
46,2020-12-13 12:29:12,Live,3347,384.0
24389,2021-03-06 19:22:15,Replay,4961,1800.0
4412,2021-03-23 19:33:15,Replay,4844,447.0
18388,2020-11-19 11:04:43,Replay,3120,840.0
120,2020-09-17 13:29:41,Replay,363,600.0
9445,2021-03-08 23:58:24,Replay,2050,2700.0
30472,2021-03-15 10:06:26,Replay,5153,1584.0
6188,2020-08-25 16:50:32,Replay,1137,300.0
3576,2021-04-15 21:27:19,Replay,5252,2400.0
3839,2021-01-02 14:54:44,Replay,2963,540.0
7705,2020-11-23 21:44:04,Replay,3230,1740.0
8961,2020-11-30 20:44:47,Replay,3417,60.0
3792,2021-03-03 08:29:06,Replay,1797,2700.0
13655,2021-04-10 17:27:17,Replay,4183,4.0
7638,2020-08-26 13:46:53,Replay,883,2520.0
4664,2021-05-16 10:17:00,Replay,5092,2646.05706759611
12779,2021-02-21 18:04:10,Replay,4832,1740.0
31010,2020-11-30 14:08:36,Replay,3417,180.0
8225,2021-03-04 19:53:12,Replay,4539,1348.5
7546,2021-01-06 14:29:38,Live,1510,1800.0
32370,2021-01-04 20:16:47,Replay,3063,1800.0
23000,2021-03-06 14:24:38,Replay,4539,2700.0
29100,2021-02-22 21:05:17,Replay,4305,2587.0
36378,2021-04-30 18:44:31,Replay,4189,30.0
3839,2020-12-04 20:44:28,Live,726,2700.0
31956,2021-04-07 20:29:02,Replay,392,1736.0
17603,2021-01-04 19:28:36,Replay,3236,240.0
4449,2020-11-04 10:41:31,Live,3094,2700.0
9086,2020-12-24 21:50:01,Replay,262,2580.0
10487,2021-05-02 15:00:03,Replay,4991,2089.0
8732,2021-03-20 14:42:31,Replay,4985,2040.0
7172,2021-03-04 20:12:19,Replay,4832,1755.0351610170524
13422,2021-02-13 13:59:29,Replay,4702,2633.0
9800,2021-01-03 12:48:40,Replay,655,120.0
13422,2021-01-07 13:09:18,Replay,1510,1788.7016277653431
33570,2020-12-14 08:25:54,Replay,3399,147.0
20649,2020-11-04 09:22:28,Live,1913,45.0
19867,2021-03-11 18:57:14,Replay,4183,840.0
20837,2020-11-04 11:23:51,Replay,3092,180.0
4974,2021-02-28 14:20:01,Replay,3975,1800.0
30168,2020-12-21 23:52:39,Replay,345,1800.0
6312,2021-04-17 19:34:51,Replay,4008,900.0
9786,2021-05-08 09:01:52,Replay,5082,2492.2954359348705
10044,2021-05-20 12:36:01,Replay,3255,1600.0
4562,2021-04-16 11:33:27,Replay,5252,18.599999999999998
34599,2021-05-18 18:46:50,Replay,5092,12.0
34544,2021-02-24 14:26:45,Replay,3949,2633.267367372747
24552,2020-11-30 21:16:30,Replay,3417,1680.0
31564,2020-12-24 00:30:52,Replay,236,60.0
2578,2020-11-01 11:29:26,Live,1571,1120.8
28498,2021-05-20 19:44:26,Live,2084,2700.0
30916,2020-12-29 21:08:47,Replay,236,2580.0
3065,2021-03-30 10:45:35,Replay,4964,9.0
19241,2021-05-12 18:11:35,Live,4575,60.0
9410,2021-04-14 17:35:54,Replay,5209,249.0
10058,2021-04-17 21:03:02,Replay,4989,19.0
24332,2020-11-01 17:05:52,Replay,1532,120.0
26753,2020-11-05 16:05:20,Replay,370,360.0
11444,2021-02-15 10:59:39,Live,3190,900.0
8688,2021-01-26 12:19:24,Replay,3971,36.0
25238,2020-11-08 20:48:22,Replay,3059,60.0
120,2021-05-17 21:49:26,Replay,5411,37.0
32214,2021-01-24 12:50:03,Replay,3724,651.0
7747,2020-10-02 18:16:24,Replay,415,1740.0
31042,2021-02-19 18:54:38,Replay,4640,2.0
14072,2020-12-20 18:53:19,Replay,3400,586.0
28480,2020-11-04 12:25:03,Replay,3109,1860.0
35944,2021-05-09 10:25:43,Replay,3842,241.0
33749,2020-12-10 14:32:34,Replay,411,120.0
11425,2021-04-29 11:09:36,Replay,4968,7.0
31042,2021-03-29 15:49:54,Replay,5166,3.5999999999999996
6342,2020-11-05 19:44:49,Replay,1912,3589.486623247786
26488,2020-11-29 00:37:40,Replay,800,60.0
14735,2021-05-08 10:20:50,Replay,4241,2700.0
34328,2021-05-15 17:37:18,Replay,5483,1710.9928486117692
28337,2020-12-30 11:38:05,Replay,3398,1800.0
19358,2021-01-18 20:35:50,Replay,4434,540.0
6342,2021-02-17 20:31:07,Replay,4489,36.0
16501,2020-10-31 07:55:26,Replay,1814,1548.0
9828,2021-05-13 19:42:06,Live,2083,1560.0
28745,2021-03-15 11:44:27,Live,3246,1800.0
9205,2020-11-28 17:38:18,Replay,800,2700.0
30468,2021-03-08 19:55:27,Replay,3600,1080.0
25887,2021-02-24 19:44:35,Live,4564,2400.0
7113,2021-02-14 11:36:09,Replay,165,940.0
19241,2021-03-20 16:24:59,Live,4963,360.0
26604,2020-11-28 18:59:00,Replay,825,108.0
30626,2020-12-11 10:20:58,Replay,3398,100.0
30159,2020-12-09 19:17:29,Replay,2820,2508.683864979649
35046,2021-04-22 09:14:12,Replay,5407,75.0
26488,2021-03-14 11:53:23,Replay,5158,1140.0
10085,2020-12-08 19:14:16,Live,2820,2700.0
25887,2021-03-15 19:39:02,Replay,3246,1769.6924356171064
27879,2020-11-26 16:19:51,Replay,165,2460.0
33839,2021-05-02 10:59:09,Live,5552,2700.0
31487,2020-12-28 23:54:38,Replay,3435,1200.0
31182,2020-12-13 12:52:48,Replay,727,2580.0
31871,2021-05-09 12:35:51,Replay,4241,2688.0
5211,2020-11-30 10:44:48,Replay,825,1620.0
11090,2021-04-23 12:47:59,Replay,1800,2563.503372525411
8,2021-03-03 21:21:40,Replay,4182,1800.0
14735,2021-04-11 19:27:13,Replay,381,208.0
15639,2020-10-28 16:02:40,Replay,1814,216.0
8,2020-08-31 13:03:45,Replay,511,480.0
19358,2020-11-25 09:56:58,Replay,1320,2700.0
10495,2021-02-14 12:35:19,Replay,4404,74.0
26207,2020-11-01 19:49:33,Replay,3093,1140.0
6766,2020-12-18 01:01:43,Replay,3435,60.0
3774,2021-02-14 22:03:31,Replay,4404,2025.0
35272,2021-05-03 15:01:14,Replay,263,412.0
25610,2020-10-31 07:17:34,Replay,2909,360.0
9645,2020-11-24 17:33:29,Replay,2957,1740.0
10,2020-11-15 18:59:54,Live,3141,60.0
6160,2021-04-29 12:50:27,Replay,4573,2700.0
3136,2020-12-03 13:59:26,Replay,374,1080.0
8657,2020-11-27 12:58:21,Replay,3476,1260.0
8434,2021-04-20 09:48:52,Replay,4849,135.0
9445,2021-05-25 21:13:28,Replay,5068,28.0
34200,2021-04-16 18:54:56,Replay,4413,1990.2508044840702
9687,2021-03-05 10:48:52,Replay,4615,1753.8194282073955
10475,2020-12-03 10:29:32,Live,374,756.0
10446,2021-02-10 19:46:34,Replay,4713,2700.0
35598,2021-05-01 19:28:20,Replay,3634,24.599999999999998
9083,2021-04-01 20:17:59,Replay,1799,96.0
30070,2020-12-04 18:44:42,Live,2959,1800.0
3774,2021-04-07 07:40:20,Replay,1886,2.0
8858,2020-09-03 05:13:14,Replay,1113,1188.0
32816,2021-04-08 19:08:25,Replay,3605,292.5
35598,2021-05-04 19:38:53,Replay,3959,130.0
31047,2021-03-17 20:48:58,Replay,5307,1620.0
34109,2021-03-02 19:06:45,Replay,2812,0.6
8,2020-11-14 10:57:31,Replay,304,2520.0
25727,2020-10-30 09:52:15,Replay,3085,2700.0
22659,2020-10-29 12:09:03,Replay,770,2700.0
8873,2021-04-10 14:27:41,Replay,5479,1637.5416957477312
19241,2021-02-22 15:55:26,Replay,3191,2516.4778725854553
33352,2021-02-22 22:21:09,Replay,2108,2546.0387658349327
32130,2021-03-17 09:51:12,Replay,1798,1620.0
4019,2021-01-02 20:05:09,Replay,3085,2700.0
15504,2021-04-18 20:11:35,Replay,4138,720.0
16907,2020-10-23 12:44:27,Live,2859,1620.0
4809,2020-09-21 12:44:21,Live,1066,360.0
3774,2020-12-29 22:04:18,Replay,3183,1858.0
29273,2020-11-17 23:40:31,Replay,3333,180.0
21446,2020-12-26 18:48:57,Replay,829,1296.0
29441,2021-01-17 22:10:59,Replay,3481,1.5
5898,2021-03-16 09:14:09,Live,1798,1548.0
19925,2021-01-31 18:24:59,Replay,4302,1080.0
14192,2020-10-20 12:37:43,Replay,515,120.0
31841,2021-05-24 18:42:12,Replay,3256,317.0
32130,2021-05-23 16:48:36,Replay,1794,255.0
19241,2020-12-28 14:31:05,Replay,3183,42.0
18294,2020-10-23 13:47:18,Replay,2859,1500.0
8985,2021-01-08 20:24:01,Replay,2474,3600.0
20391,2020-10-28 20:31:51,Replay,1959,1500.0
14661,2020-10-21 10:03:08,Replay,2952,1260.0
28945,2021-03-08 18:25:12,Replay,397,1080.0
32253,2021-04-02 23:04:01,Replay,609,1531.4551366392789
32244,2021-01-23 12:59:45,Live,3698,2460.0
36321,2021-05-25 11:06:04,Replay,3191,2695.1023516066152
6859,2020-09-27 20:35:13,Replay,515,1800.0
35091,2021-03-21 12:29:07,Live,3361,2640.0
12779,2021-01-27 19:34:08,Replay,3828,35.0
8,2020-10-24 11:59:17,Live,770,2580.0
13238,2020-10-26 13:26:17,Replay,1570,75.0
35088,2021-03-28 19:52:49,Replay,5006,5.0
18496,2021-05-13 19:31:19,Replay,4142,119.0
30648,2021-04-21 13:20:55,Replay,5432,1741.9638058138416
6239,2020-10-28 09:17:44,Replay,3085,2700.0
32559,2020-12-28 19:11:57,Replay,3183,797.0
7172,2021-04-12 20:43:54,Replay,5479,1800.0
30259,2021-05-06 17:45:57,Replay,4115,2700.0
28035,2020-12-01 13:01:09,Live,3455,510.0
12996,2020-10-20 00:12:12,Replay,2952,120.0
30259,2021-01-26 19:09:03,Replay,3828,2679.0
6233,2020-12-28 13:10:58,Replay,3183,2700.0
4434,2021-01-04 08:23:28,Replay,3235,1740.0
20036,2021-02-21 20:57:14,Replay,4809,2700.0
4376,2021-03-31 07:14:33,Replay,5429,1725.0
8565,2021-02-10 10:28:06,Live,4869,739.3253355559058
11760,2020-10-25 17:49:35,Replay,1530,480.0
3792,2021-01-30 15:24:42,Replay,2068,2674.0
7264,2021-04-28 19:44:32,Live,4240,2700.0
27448,2020-11-23 19:44:36,Live,1150,1260.0
4804,2020-08-24 07:16:25,Live,1447,150.0
9410,2021-01-16 18:12:48,Live,1543,60.0
8858,2021-02-14 11:19:29,Replay,854,1593.0
29310,2020-12-02 16:48:13,Replay,1505,60.0
30710,2021-05-24 19:55:49,Replay,5618,1800.0
11760,2021-04-18 19:22:46,Replay,4621,1774.358901671458
29426,2021-02-01 12:32:36,Replay,2068,2287.0
25773,2021-01-06 13:13:15,Replay,3008,60.0
4232,2020-12-23 13:44:09,Live,3501,1740.0
4376,2020-10-15 17:53:07,Replay,1384,960.0
144,2021-05-04 15:20:54,Replay,5366,66.0
21668,2021-01-25 20:41:31,Replay,3490,30.0
32107,2021-03-28 12:26:24,Replay,3603,75.0
